"Domain","Site Rank","Year online","Name","Media Bias/Fact Check","MBFC Fact","MBFC Bias","MisinfoMe","Wikipedia","Lang","URL","MBFC cred","",""
"scmissourinews.com","30000000","2019","SC Missouri News","https://mediabiasfactcheck.com/sc-missouri-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://scmissourinews.com/","L","",""
"scnebraskanews.com","30000000","2019","SC Nebraska News","https://mediabiasfactcheck.com/sc-nebraska-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://scnebraskanews.com/","L","",""
"scnewyorknews.com","30000000","2019","SC New York News","https://mediabiasfactcheck.com/sc-new-york-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://scnewyorknews.com/","L","",""
"seacoaststandard.org","30000000","2022","Seacoast Standard","https://mediabiasfactcheck.com/seacoast-standard-bias/","M","FN","","https://en.wikipedia.org/wiki/The_American_Independent","en","https://seacoaststandard.org/","L","",""
"sealaskanews.com","30000000","2019","SE Alaska News","https://mediabiasfactcheck.com/se-alaska-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sealaskanews.com/","L","",""
"searizonanews.com","30000000","2019","SE Arizona News","https://mediabiasfactcheck.com/se-arizona-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://searizonanews.com/","L","",""
"seatlantanews.com","30000000","2019","SE Atlanta News","https://mediabiasfactcheck.com/se-atlanta-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://seatlantanews.com/","L","",""
"sebluegrassnews.com","30000000","2019","SE Bluegrass News","https://mediabiasfactcheck.com/se-bluegrass-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sebluegrassnews.com/","L","",""
"secoloradonews.com","30000000","2019","SE Colorado News","https://mediabiasfactcheck.com/se-colorado-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://secoloradonews.com/","L","",""
"secondamendmentdaily.com","30000000","2017","2nd Amendment Daily News","https://mediabiasfactcheck.com/2nd-amendment-daily-news/","L","FN","0","","en","https://www.secondamendmentdaily.com/","L","",""
"seconnnews.com","30000000","2019","SE Connecticut News","https://mediabiasfactcheck.com/se-connecticut-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://seconnnews.com/","L","",""
"secureamericanow.org","8808579","2010","Secure America Now","https://mediabiasfactcheck.com/secure-america-now/","M","FN","-0.006","https://en.wikipedia.org/wiki/Secure_America_Now","en","https://www.secureamericanow.org/","L","",""
"sedenvernews.com","30000000","2019","SE Denver News","https://mediabiasfactcheck.com/se-denver-news/","M","FN","-0.359","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sedenvernews.com/","L","",""
"seekr.com","1662474","2003","Seekr","https://mediabiasfactcheck.com/seekr-bias/","M","FN","","https://en.wikipedia.org/wiki/NTENT","en","https://www.seekr.com/","L","",""
"segrandrapids.com","30000000","2019","SE Grand Rapids News","https://mediabiasfactcheck.com/se-grand-rapids-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://segrandrapids.com/","L","",""
"seillinoisnews.com","30000000","2016","SE Illinois News","https://mediabiasfactcheck.com/se-illinois-news-bias/","M","FN","-0.364","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://seillinoisnews.com/","L","",""
"seindiananews.com","30000000","2019","SE Indiana News","https://mediabiasfactcheck.com/se-indiana-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://seindiananews.com/","L","",""
"seiowanews.com","3784847","2019","SE Iowa News","https://mediabiasfactcheck.com/se-iowa-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://seiowanews.com/","L","",""
"sekansascitynews.com","30000000","2019","SE Kansas City News","https://mediabiasfactcheck.com/se-kansas-city-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sekansascitynews.com/","L","",""
"sekansasnews.com","30000000","2019","SE Kansas News","https://mediabiasfactcheck.com/se-kansas-news-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sekansasnews.com/","L","",""
"sekentuckynews.com","30000000","2019","SE Kentucky News","https://mediabiasfactcheck.com/se-kentucky-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sekentuckynews.com/","L","",""
"selatimes.com","30000000","2019","SE LA Times","https://mediabiasfactcheck.com/se-la-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://selatimes.com/","L","",""
"seminnesotanews.com","30000000","2019","SE Minnesota News","https://mediabiasfactcheck.com/se-minnesota-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://seminnesotanews.com/","L","",""
"semissourinews.com","30000000","2019","SE Missouri News","https://mediabiasfactcheck.com/se-missouri-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://semissourinews.com/","L","",""
"semontananews.com","30000000","2019","Southeast Montana News","https://mediabiasfactcheck.com/southeast-montana-news-bias/","H","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://semontananews.com/","L","",""
"senebraskanews.com","30000000","2019","SE Nebraska News","https://mediabiasfactcheck.com/se-nebraska-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://senebraskanews.com/","L","",""
"senorthcarolinanews.com","30000000","2019","SE North Carolina News","https://mediabiasfactcheck.com/se-north-carolina-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://senorthcarolinanews.com/","L","",""
"seoaklandnews.com","30000000","2019","SE Oakland News","https://mediabiasfactcheck.com/se-oakland-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://seoaklandnews.com/","L","",""
"seohiotimes.com","30000000","","SEO Ohio Times","https://mediabiasfactcheck.com/se-ohio-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://seohiotimes.com/","L","",""
"setwincities.com","30000000","2019","SE Twin Cities","https://mediabiasfactcheck.com/se-twin-cities-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://setwincities.com/","L","",""
"sevegasnews.com","30000000","2019","SE Vegas News","https://mediabiasfactcheck.com/se-vegas-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sevegasnews.com/","L","",""
"sfvtoday.com","30000000","2017","SFV Today","https://mediabiasfactcheck.com/sfv-today/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sfvtoday.com/","L","",""
"sgtreport.com","362541","2010","SGT Report","https://mediabiasfactcheck.com/sgt-report/","L","CP","0.3","","en","https://www.sgtreport.com/","L","",""
"sgvstandard.com","30000000","2019","SGV Standard","https://mediabiasfactcheck.com/sgv-standard/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sgvstandard.com/","L","",""
"shafaq.com","62651","2002","Shafaq News","https://mediabiasfactcheck.com/shafaq-news/","M","FN","0.6","","ar","https://shafaq.com/","L","",""
"sheepkillers.com","30000000","2008","Sheep Killers","https://mediabiasfactcheck.com/sheep-killers/","L","CP","-1","","en","http://sheepkillers.com/","L","",""
"shelbyreview.com","30000000","2019","Shelby Review","https://mediabiasfactcheck.com/shelby-review-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://shelbyreview.com/","L","",""
"shiawasseetimes.com","30000000","2019","Shiawassee Times","https://mediabiasfactcheck.com/shiawassee-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://shiawasseetimes.com/","L","",""
"shoalstoday.com","30000000","2019","Shoals Today","https://mediabiasfactcheck.com/shoals-today/","M","FN","-0.364","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://shoalstoday.com/","L","",""
"shoebat.com","1462294","2004","Shoebat","https://mediabiasfactcheck.com/shoebat/","L","CP","-0.798","https://en.wikipedia.org/wiki/Walid_Shoebat","en","https://shoebat.com/","L","",""
"showmestatetimes.com","30000000","2019","Show-Me State Times","https://mediabiasfactcheck.com/show-me-state-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://showmestatetimes.com/","L","",""
"shreveportreporter.com","30000000","2019","Shreveport Reporter","https://mediabiasfactcheck.com/shreveport-reporter-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://shreveportreporter.com/","L","",""
"shtfplan.com","629213","2009","SHTFplan.com","https://mediabiasfactcheck.com/shtfplan-com/","L","FN","-0.318","","en","https://www.shtfplan.com/","L","",""
"sickchirpse.com","341954","2010","Sick Chirpse","https://mediabiasfactcheck.com/sick-chirpse/","VL","FN","-0.724","","en","https://sickchirpse.com/","L","",""
"silnews.com","13624744","2017","Southern Illinois News","https://mediabiasfactcheck.com/southern-illinois-news-bias/","M","FN","-0.364","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://silnews.com/","L","",""
"siouxcitytimes.com","30000000","2019","Sioux City Times","https://mediabiasfactcheck.com/sioux-city-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://siouxcitytimes.com/","L","",""
"skepticink.com","2523417","2012","Skeptic Ink","https://mediabiasfactcheck.com/skeptic-ink/","M","FN","0.066","","en","https://skepticink.com/","L","",""
"skeptiko.com","1351022","2006","Skeptiko","https://mediabiasfactcheck.com/skeptiko/","VL","CP","-0.589","","en","https://skeptiko.com/","L","",""
"sloreporter.com","30000000","2019","SLO Reporter","https://mediabiasfactcheck.com/slo-reporter/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://sloreporter.com/","L","",""
"smobserved.com","231933","2011","Santa Monica Observer","https://mediabiasfactcheck.com/santa-monica-observer/","L","FN","0","","en","https://www.smobserved.com/","L","",""
"snanews.de","2733705","","Sputnik Germany","https://mediabiasfactcheck.com/sputnik-news-agency-germany/","VL","FN","-0.44","https://en.wikipedia.org/wiki/RT_(TV_network)","de","https://snanews.de/","L","",""
"snopes.news","30000000","2015","Snopes News","https://mediabiasfactcheck.com/snopes-news/","VL","CP","-0.5","","en","https://snopes.news/","L","",""
"sohu.com","203","1998","sohu.com","https://mediabiasfactcheck.com/sohu-com/","M","FN","0.135","https://en.wikipedia.org/wiki/Sohu","zh","https://www.sohu.com/","L","",""
"solanosun.com","30000000","2019","Solano Sun","https://mediabiasfactcheck.com/solono-sun/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://solanosun.com/","L","",""
"somersettimes.com","30000000","2019","Somerset Times","https://mediabiasfactcheck.com/somerset-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://somersettimes.com/","L","",""
"sonsoflibertymedia.com","1196364","2011","Sons of Liberty Media","https://mediabiasfactcheck.com/sons-liberty-media/","L","FN","","","en","https://sonsoflibertymedia.com/","L","",""
"sott.net","110721","2004","Signs of the Times","https://mediabiasfactcheck.com/signs-of-the-times-sott/","L","CP","-0.799","","en","https://www.sott.net/","L","",""
"southabqnews.com","30000000","2019","South ABQ News","https://mediabiasfactcheck.com/south-abq-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southabqnews.com/","L","",""
"southafricatoday.net","1560526","2014","South Africa Today","https://mediabiasfactcheck.com/south-africa-today/","M","FN","0","","en","https://southafricatoday.net/","L","",""
"southalabamatimes.com","30000000","2019","South Alabama Times","https://mediabiasfactcheck.com/south-alabama-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southalabamatimes.com/","L","",""
"southalamedanews.com","30000000","2019","South Alameda News","https://mediabiasfactcheck.com/south-alameda-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southalamedanews.com/","L","",""
"southashevillenews.com","30000000","2019","South Asheville News","https://mediabiasfactcheck.com/south-asheville-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southashevillenews.com/","L","",""
"southatlantanews.com","30000000","2019","South Atlanta News","https://mediabiasfactcheck.com/south-atlanta-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southatlantanews.com/","L","",""
"southbayleader.com","14308632","2019","South Bay Leader","https://mediabiasfactcheck.com/south-bay-leader/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southbayleader.com/","L","",""
"southbaysdnews.com","30000000","2019","South Bay SD News","https://mediabiasfactcheck.com/south-bay-sd-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southbaysdnews.com/","L","",""
"southbendtimes.com","30000000","2019","South Bend Times","https://mediabiasfactcheck.com/south-bend-times-bias/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southbendtimes.com/","L","",""
"southbergennews.com","30000000","2019","South Bergen News","https://mediabiasfactcheck.com/south-bergen-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southbergennews.com/","L","",""
"southbirminghamtimes.com","30000000","2019","South Birmingham Times","https://mediabiasfactcheck.com/south-birmingham-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southbirminghamtimes.com/","L","",""
"southbrowardnews.com","30000000","2019","South Broward News","https://mediabiasfactcheck.com/south-broward-news/","M","FN","-0.359","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southbrowardnews.com/","L","",""
"southcentralreporter.com","30000000","2017","South Central Reporter","https://mediabiasfactcheck.com/south-central-reporter/","M","FN","-0.364","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southcentralreporter.com/","L","",""
"southcharlottetoday.com","30000000","2019","South Charlotte Today","https://mediabiasfactcheck.com/south-charlotte-today-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southcharlottetoday.com/","L","",""
"southcolumbusnews.com","4842798","","South Columbus News","https://mediabiasfactcheck.com/south-columbus-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southcolumbusnews.com/","L","",""
"southcooknews.com","5416393","2016","South Cook News","https://mediabiasfactcheck.com/south-cook-news-bias/","M","FN","-0.364","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southcooknews.com/","L","",""
"southcuyahoganews.com","30000000","","South Cuyahoga News","https://mediabiasfactcheck.com/south-cuyahoga-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southcuyahoganews.com/","L","",""
"southdaytonnews.com","30000000","","South Dayton News","https://mediabiasfactcheck.com/south-dayton-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southdaytonnews.com/","L","",""
"southdsmnews.com","30000000","2019","South DSM News","https://mediabiasfactcheck.com/south-dsm-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southdsmnews.com/","L","",""
"southeasterntimes.org","30000000","2022","Southeastern Times","https://mediabiasfactcheck.com/southeastern-times-bias/","M","FN","","https://en.wikipedia.org/wiki/The_American_Independent","en","https://www.southeasterntimes.org/","L","",""
"southerncoloradotimes.com","30000000","2022","Southern Colorado Times","https://mediabiasfactcheck.com/southern-colorado-times-bias/","M","FN","","https://en.wikipedia.org/wiki/The_American_Independent","en","https://southerncoloradotimes.com/","L","",""
"southernindianatoday.com","30000000","2019","Southern Indiana Today","https://mediabiasfactcheck.com/southern-indiana-today-bias/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southernindianatoday.com/","L","",""
"southfront.org","490876","2015","South Front","https://mediabiasfactcheck.com/south-front/","L","CP","0.14","","en","https://southfront.org/","L","",""
"southfultontoday.com","16009389","2019","South Fulton Today","https://mediabiasfactcheck.com/south-fulton-today/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southfultontoday.com/","L","",""
"southgeorgiatimes.com","30000000","2019","South Georgia Times","https://mediabiasfactcheck.com/south-georgia-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southgeorgiatimes.com/","L","",""
"southguilfordnews.com","30000000","2019","South Guilford News","https://mediabiasfactcheck.com/south-guilford-news-bias/","M","FN","-0.964","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southguilfordnews.com/","L","",""
"southgwinnettnews.com","30000000","2019","South Gwinnett News","https://mediabiasfactcheck.com/south-gwinnett-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southgwinnettnews.com/","L","",""
"southhennepinnews.com","30000000","2019","South Hennepin News","https://mediabiasfactcheck.com/south-hennepin-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southhennepinnews.com/","L","",""
"southindynews.com","30000000","2019","South Indy News","https://mediabiasfactcheck.com/south-indy-news-bias/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southindynews.com/","L","",""
"southiowanews.com","30000000","2019","South Iowa News","https://mediabiasfactcheck.com/south-iowa-news/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southiowanews.com/","L","",""
"southjeffconews.com","30000000","2019","South Jefferson County News","https://mediabiasfactcheck.com/south-jefferson-county-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southjeffconews.com/","L","",""
"southjerseysun.com","30000000","2019","South Jersey Sun","https://mediabiasfactcheck.com/south-jersey-sun-bias-and-credibilty/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southjerseysun.com/","L","",""
"southkcnews.com","30000000","2019","South KC News","https://mediabiasfactcheck.com/south-kc-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southkcnews.com/","L","",""
"southkentnews.com","30000000","2019","South Kent news","https://mediabiasfactcheck.com/south-kent-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southkentnews.com/","L","",""
"southlaketoday.com","30000000","2019","Sotuh Lake Today","https://mediabiasfactcheck.com/south-lake-today/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southlaketoday.com/","L","",""
"southlouisiananews.com","30000000","2019","South Louisiana News","https://mediabiasfactcheck.com/south-louisiana-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southlouisiananews.com/","L","",""
"southmainenews.com","30000000","2019","South Maine News","https://mediabiasfactcheck.com/south-maine-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southmainenews.com/","L","",""
"southmecklenburgnews.com","14048574","2019","South Mecklenburg News","https://mediabiasfactcheck.com/south-mecklenburg-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southmecklenburgnews.com/","L","",""
"southmianews.com","30000000","2019","South Miami-Dade News","https://mediabiasfactcheck.com/south-miami-dade-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southmianews.com/","L","",""
"southmichigannews.com","30000000","2019","South Michigan News","https://mediabiasfactcheck.com/south-michigan-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southmichigannews.com/","L","",""
"southmiddlesextimes.com","30000000","2019","South Middlesex Times","https://mediabiasfactcheck.com/south-middlesex-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southmiddlesextimes.com/","L","",""
"southncnews.com","30000000","2019","South North Carolina News","https://mediabiasfactcheck.com/south-north-carolina-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southncnews.com/","L","",""
"southnewcastlenews.com","30000000","2019","South News Castle News","https://mediabiasfactcheck.com/south-new-castle-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southnewcastlenews.com/","L","",""
"southoctimes.com","30000000","2019","South OC Times","https://mediabiasfactcheck.com/south-oc-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southoctimes.com/","L","",""
"southomahatimes.com","30000000","2019","South Omaha Times","https://mediabiasfactcheck.com/south-omaha-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southomahatimes.com/","L","",""
"southorlandonews.com","30000000","2019","South Orlando News","https://mediabiasfactcheck.com/south-orlando-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southorlandonews.com/","L","",""
"southpalmbeachtoday.com","4604192","2019","South Palm Beach Today","https://mediabiasfactcheck.com/south-palm-beach-today/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southpalmbeachtoday.com/","L","",""
"southpimanews.com","30000000","2019","South Pima News","https://mediabiasfactcheck.com/south-pima-news/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southpimanews.com/","L","",""
"southpinellastimes.com","30000000","2019","South Pinellas Times","https://mediabiasfactcheck.com/south-pinellas-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southpinellastimes.com/","L","",""
"southraleighnews.com","30000000","2019","South Raleigh News","https://mediabiasfactcheck.com/south-raleigh-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southraleighnews.com/","L","",""
"southsactoday.com","30000000","2019","South Sacramento Today","https://mediabiasfactcheck.com/south-sacramento-today/","M","FN","-0.364","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southsactoday.com/","L","",""
"southsfbaynews.com","30000000","2019","South SF Bay News","https://mediabiasfactcheck.com/south-sf-bay-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southsfbaynews.com/","L","",""
"southsfvtoday.com","30000000","2019","South SFV Today","https://mediabiasfactcheck.com/south-sfv-today/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southsfvtoday.com/","L","",""
"southsgvnews.com","30000000","2019","South SGV News","https://mediabiasfactcheck.com/south-sgv-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southsgvnews.com/","L","",""
"southstlnews.com","30000000","2019","South STL News","https://mediabiasfactcheck.com/south-stl-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southstlnews.com/","L","",""
"southtrianglenews.com","30000000","2019","South Triangle News","https://mediabiasfactcheck.com/south-triangle-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southtrianglenews.com/","L","",""
"southwichitanews.com","30000000","2019","South Wichita News","https://mediabiasfactcheck.com/south-wichita-news-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southwichitanews.com/","L","",""
"southwinstonsalemnews.com","30000000","","South Winston-Salem News","https://mediabiasfactcheck.com/south-winston-salem-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://southwinstonsalemnews.com/","L","",""
"sovren.media","4813249","","Sovren.Media","https://mediabiasfactcheck.com/sovren-media-bias/","L","FN","","https://en.wikipedia.org/wiki/Ben_Swann","en","https://sovren.media/","L","",""
"space.news","5757710","2015","Space News","https://mediabiasfactcheck.com/space-news/","VL","CP","0","https://en.wikipedia.org/wiki/Natural_News","en","https://space.news/","L","",""
"speech-point.com","30000000","2018","Speech Point","https://mediabiasfactcheck.com/speech-point/","L","FN","-0.6","","en","http://www.speech-point.com/","L","",""
"speisa.com","30000000","2013","Speisa","https://mediabiasfactcheck.com/speisa/","L","FN","-0.579","","ja","https://speisa.com/","L","",""
"springfieldcitywire.com","30000000","2020","Springfield City Wire","https://mediabiasfactcheck.com/springfield-city-wire-bias/","M","FN","","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://springfieldcitywire.com/","L","",""
"springfieldstandard.com","30000000","2019","Springfield Standard","https://mediabiasfactcheck.com/springfield-standard-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://springfieldstandard.com/","L","",""
"springstimes.com","30000000","2019","Springs Times","https://mediabiasfactcheck.com/spring-times/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://springstimes.com/","L","",""
"sputniknews.com","97045","2011","Sputnik","https://mediabiasfactcheck.com/sputnik-news/","VL","FN","-0.106","https://en.wikipedia.org/wiki/Sputnik_(news_agency)","en","https://sputniknews.com/","L","",""
"squawker.org","13664321","2017","Squawker","https://mediabiasfactcheck.com/squawker/","L","FN","0","","en","https://squawker.org/","L","",""
"stanislausnews.com","30000000","2018","Stanislaus News","https://mediabiasfactcheck.com/stanislaus-news/","M","FN","-0.357","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stanislausnews.com/","L","",""
"staresattheworld.com","9523055","2009","Stares at the World","https://mediabiasfactcheck.com/stares-at-the-world/","L","FN","0","","en","https://www.staresattheworld.com/","L","",""
"stateofthenation.co","310373","2014","State of the Nation","https://mediabiasfactcheck.com/state-of-the-union-2012/","L","FN","0","","en","https://stateofthenation.co/","L","",""
"stateofthenation2012.com","3192631","2012","State of the Nation 2012","https://mediabiasfactcheck.com/state-of-the-union-2012/","L","FN","-0.93","","en","https://stateofthenation2012.com/","L","",""
"stcharlestimes.com","15951452","2019","St. Charles Times","https://mediabiasfactcheck.com/st-charles-times-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stcharlestimes.com/","L","",""
"stclairtoday.com","30000000","2019","St. Clair Today","https://mediabiasfactcheck.com/st-claire-today-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stclairtoday.com/","L","",""
"stcloudsun.com","30000000","2019","St. Cloud Sun","https://mediabiasfactcheck.com/st-cloud-sun-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stcloudsun.com/","L","",""
"steadfastandloyal.com","30000000","2017","Steadfast and Loyal","https://mediabiasfactcheck.com/steadfast-and-loyal/","M","FN","-1","","en","https://steadfastandloyal.com/","L","",""
"steadfastclash.com","30000000","2019","Steadfast Clash","https://mediabiasfactcheck.com/steadfast-clash-bias/","M","FN","","","en","https://steadfastclash.com/","L","",""
"steadfastdaily.com","1304293","2018","Steadfast Daily","https://mediabiasfactcheck.com/steadfast-daily/","M","FN","0","","en","https://steadfastdaily.com/","L","",""
"stillnessinthestorm.com","528461","2015","Stillness in the Storm","https://mediabiasfactcheck.com/stillness-in-the-storm/","L","CP","0","","en","https://stillnessinthestorm.com/","L","",""
"stjoebentonharbor.com","14151610","2019","St. Joe-Benton Harbor News","https://mediabiasfactcheck.com/st-joe-benton-harbor-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stjoebentonharbor.com/","L","",""
"stlouisreporter.com","4269326","2019","St. Louis Reporter","https://mediabiasfactcheck.com/st-louis-reporter-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stlouisreporter.com/","L","",""
"stlrecord.com","3305467","2016","St. Louis Record","https://mediabiasfactcheck.com/st-louis-record-bias/","M","FN","-1","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stlrecord.com/","L","",""
"stlwestnews.com","30000000","2019","West STL News","https://mediabiasfactcheck.com/west-stl-news-bias/","M","FN","-0.952","https://en.wikipedia.org/wiki/Brian_Timpone","en","https://stlwestnews.com/","L","",""
